avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
91.04,16,40,4,51,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,104.17,74.43045745185185,1
92.98,17,0,4,52,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,91.04,74.43045745185185,1
74.58,17,20,4,53,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,92.98,74.43045745185185,1
88.0,17,40,4,54,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,74.58,74.43045745185185,1
85.46,18,0,4,55,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,88.0,72.27281865762713,1
55.16,18,20,4,56,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,85.46,72.27281865762713,1
64.95,18,40,4,57,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,55.16,72.27281865762713,1
55.65,19,0,4,58,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,64.95,72.27281865762713,1
72.52,19,20,4,59,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,55.65,72.27281865762713,1
84.57,19,40,4,60,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,72.52,72.27281865762713,1
66.64,20,0,4,61,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,84.57,72.27281865762713,1
61.07,20,20,4,62,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,66.64,72.27281865762713,1
54.35,20,40,4,63,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,61.07,72.27281865762713,1
76.6,21,0,4,64,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,54.35,71.79121102386831,1
69.62,21,20,4,65,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,76.6,71.79121102386831,1
67.67,21,40,4,66,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,69.62,71.79121102386831,1
44.22,22,0,4,67,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,67.67,71.79121102386831,1
63.32,22,20,4,68,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,44.22,71.79121102386831,1
58.61,22,40,4,69,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,63.32,71.79121102386831,1
45.06,23,0,4,70,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,58.61,71.79121102386831,1
61.62,23,20,4,71,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,45.06,71.79121102386831,1
43.87,23,40,4,72,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,61.62,71.79121102386831,1
45.39,0,0,5,1,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,43.87,77.2417840412556,2
42.02,0,20,5,2,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,45.39,77.2417840412556,2
48.02,0,40,5,3,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,42.02,77.2417840412556,2
37.9,1,0,5,4,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,48.02,77.2417840412556,2
41.96,1,40,5,6,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,44.6,77.2417840412556,2
55.23,2,0,5,7,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,41.96,77.2417840412556,2
62.62,2,20,5,8,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,55.23,77.2417840412556,2
60.61,3,20,5,11,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,61.13,83.06597715348839,2
37.01,3,40,5,12,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,60.61,83.06597715348839,2
44.87,4,0,5,13,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,37.01,83.06597715348839,2
40.9,4,20,5,14,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,44.87,83.06597715348839,2
69.24,4,40,5,15,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,40.9,83.06597715348839,2
55.18,5,0,5,16,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,69.24,83.06597715348839,2
36.64,5,20,5,17,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,55.18,83.06597715348839,2
84.26,5,40,5,18,1009.2,193.0,193.0,1.3,27.8,64.0,0.0,36.64,83.06597715348839,2
65.37,6,0,5,19,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,84.26,77.15702784415585,2
47.33,6,20,5,20,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,65.37,77.15702784415585,2
65.54,6,40,5,21,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,47.33,77.15702784415585,2
50.85,7,0,5,22,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,65.54,77.15702784415585,2
67.46,7,20,5,23,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,50.85,77.15702784415585,2
62.41,7,40,5,24,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,67.46,77.15702784415585,2
66.84,8,0,5,25,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,62.41,77.15702784415585,2
60.53,8,20,5,26,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,66.84,77.15702784415585,2
66.74,8,40,5,27,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,60.53,77.15702784415585,2
86.92,9,0,5,28,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,66.74,70.58597715348839,2
75.89,9,20,5,29,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,86.92,70.58597715348839,2
147.38,9,40,5,30,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,75.89,70.58597715348839,2
88.36,10,0,5,31,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,147.38,70.58597715348839,2
70.66,10,20,5,32,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,88.36,70.58597715348839,2
66.73,10,40,5,33,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,70.66,70.58597715348839,2
96.5,11,0,5,34,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,66.73,70.58597715348839,2
75.98,11,20,5,35,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,96.5,70.58597715348839,2
76.64,11,40,5,36,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,75.98,70.58597715348839,2
76.6,12,0,5,37,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,76.64,74.62167916116505,2
52.7,12,20,5,38,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,76.6,74.62167916116505,2
68.98,12,40,5,39,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,52.7,74.62167916116505,2
64.79,13,0,5,40,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,68.98,74.62167916116505,2
110.71,13,20,5,41,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,64.79,74.62167916116505,2
61.83,13,40,5,42,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,110.71,74.62167916116505,2
64.02,14,0,5,43,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,61.83,74.62167916116505,2
96.47,14,20,5,44,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,64.02,74.62167916116505,2
91.75,14,40,5,45,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,96.47,74.62167916116505,2
72.57,15,0,5,46,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,91.75,76.97265903849765,2
96.84,15,20,5,47,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,72.57,76.97265903849765,2
77.25,15,40,5,48,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,96.84,76.97265903849765,2
77.31,16,0,5,49,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,77.25,76.97265903849765,2
99.72,16,20,5,50,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,77.31,76.97265903849765,2
77.64,16,40,5,51,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,99.72,76.97265903849765,2
67.91,17,0,5,52,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,77.64,76.97265903849765,2
78.42,17,20,5,53,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,67.91,76.97265903849765,2
77.52,17,40,5,54,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,78.42,76.97265903849765,2
64.73,18,0,5,55,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,77.52,74.87261096277057,2
12.53,19,20,5,59,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,207.08,74.87261096277057,2
74.66,19,40,5,60,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,12.53,74.87261096277057,2
60.31,20,0,5,61,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,74.66,74.87261096277057,2
66.85,20,20,5,62,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,60.31,74.87261096277057,2
52.0,20,40,5,63,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,66.85,74.87261096277057,2
46.94,21,0,5,64,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,52.0,74.69144408739496,2
41.71,21,20,5,65,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,46.94,74.69144408739496,2
42.65,21,40,5,66,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,41.71,74.69144408739496,2
57.16,22,0,5,67,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,42.65,74.69144408739496,2
53.43,22,20,5,68,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,57.16,74.69144408739496,2
42.71,22,40,5,69,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,53.43,74.69144408739496,2
53.0,23,0,5,70,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,42.71,74.69144408739496,2
51.47,23,20,5,71,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,53.0,74.69144408739496,2
45.36,23,40,5,72,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,51.47,74.69144408739496,2
68.45,0,0,6,1,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,45.36,78.28199665185187,2
35.52,0,20,6,2,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,68.45,78.28199665185187,2
57.89,0,40,6,3,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,35.52,78.28199665185187,2
52.17,1,0,6,4,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,57.89,78.28199665185187,2
48.75,1,20,6,5,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,52.17,78.28199665185187,2
48.73,1,40,6,6,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,48.75,78.28199665185187,2
65.57,2,0,6,7,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,48.73,78.28199665185187,2
48.85,2,20,6,8,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,65.57,78.28199665185187,2
56.18,2,40,6,9,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,48.85,78.28199665185187,2
82.23,3,40,6,12,1008.9,102.0,102.0,2.4,28.5,65.0,0.0,72.98,81.00080878787877,2
45.14,4,0,6,13,1008.9,102.0,102.0,2.4,28.5,65.0,0.0,82.23,81.00080878787877,2
113.73,4,40,6,15,1008.9,102.0,102.0,2.4,28.5,65.0,0.0,60.31,81.00080878787877,2
48.69,5,0,6,16,1008.9,102.0,102.0,2.4,28.5,65.0,0.0,113.73,81.00080878787877,2
53.6,5,20,6,17,1008.9,102.0,102.0,2.4,28.5,65.0,0.0,48.69,81.00080878787877,2
35.74,6,0,6,19,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,68.74,81.02897435231787,2
37.7,6,20,6,20,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,35.74,81.02897435231787,2
162.79,6,40,6,21,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,37.7,81.02897435231787,2
47.48,7,0,6,22,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,162.79,81.02897435231787,2
65.89,7,20,6,23,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,47.48,81.02897435231787,2
56.16,7,40,6,24,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,65.89,81.02897435231787,2
52.72,8,0,6,25,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,56.16,81.02897435231787,2
73.42,8,20,6,26,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,52.72,81.02897435231787,2
74.7,8,40,6,27,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,73.42,81.02897435231787,2
99.63,9,0,6,28,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,74.7,79.34333221614908,2
111.73,9,20,6,29,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,99.63,79.34333221614908,2
84.0,9,40,6,30,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,111.73,79.34333221614908,2
84.51,10,0,6,31,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,84.0,79.34333221614908,2
99.86,10,20,6,32,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,84.51,79.34333221614908,2
72.73,10,40,6,33,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,99.86,79.34333221614908,2
75.05,11,0,6,34,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,72.73,79.34333221614908,2
135.89,11,20,6,35,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,75.05,79.34333221614908,2
76.32,11,40,6,36,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,135.89,79.34333221614908,2
68.03,12,0,6,37,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,76.32,74.61796085656566,2
70.36,12,20,6,38,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,68.03,74.61796085656566,2
63.62,12,40,6,39,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,70.36,74.61796085656566,2
74.07,13,0,6,40,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,63.62,74.61796085656566,2
89.5,13,20,6,41,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,74.07,74.61796085656566,2
82.4,13,40,6,42,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,89.5,74.61796085656566,2
68.85,14,0,6,43,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,82.4,74.61796085656566,2
102.51,14,20,6,44,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,68.85,74.61796085656566,2
84.5,14,40,6,45,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,102.51,74.61796085656566,2
87.49,15,0,6,46,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,84.5,79.01722796116505,2
73.13,15,20,6,47,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,87.49,79.01722796116505,2
62.86,15,40,6,48,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,73.13,79.01722796116505,2
65.82,16,0,6,49,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,62.86,79.01722796116505,2
65.4,16,20,6,50,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,65.82,79.01722796116505,2
59.51,16,40,6,51,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,65.4,79.01722796116505,2
85.78,17,0,6,52,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,59.51,79.01722796116505,2
66.09,17,20,6,53,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,85.78,79.01722796116505,2
56.52,17,40,6,54,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,66.09,79.01722796116505,2
75.71,18,0,6,55,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,56.52,77.75602718558558,2
60.7,18,20,6,56,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,75.71,77.75602718558558,2
70.81,18,40,6,57,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,60.7,77.75602718558558,2
57.59,19,0,6,58,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,70.81,77.75602718558558,2
71.7,19,20,6,59,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,57.59,77.75602718558558,2
70.42,19,40,6,60,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,71.7,77.75602718558558,2
54.89,20,0,6,61,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,70.42,77.75602718558558,2
54.36,20,20,6,62,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,54.89,77.75602718558558,2
42.8,20,40,6,63,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,54.36,77.75602718558558,2
61.29,21,0,6,64,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,42.8,77.78836322758622,2
53.27,21,20,6,65,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,61.29,77.78836322758622,2
64.83,21,40,6,66,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,53.27,77.78836322758622,2
53.78,22,0,6,67,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,64.83,77.78836322758622,2
53.8,22,20,6,68,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,53.78,77.78836322758622,2
48.5,22,40,6,69,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,53.8,77.78836322758622,2
57.61,23,0,6,70,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,48.5,77.78836322758622,2
93.78,0,0,0,1,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,74.42,78.507524369378,1
105.57,0,20,0,2,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,93.78,78.507524369378,1
59.27,0,40,0,3,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,105.57,78.507524369378,1
33.27,1,40,0,6,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,45.16,78.507524369378,1
48.23,2,0,0,7,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,33.27,78.507524369378,1
43.45,2,20,0,8,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,48.23,78.507524369378,1
43.39,2,40,0,9,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,43.45,78.507524369378,1
64.55,3,0,0,10,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,43.39,82.44092078787878,1
45.31,3,20,0,11,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,64.55,82.44092078787878,1
41.55,3,40,0,12,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,45.31,82.44092078787878,1
40.53,4,0,0,13,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,41.55,82.44092078787878,1
52.18,4,20,0,14,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,40.53,82.44092078787878,1
71.52,4,40,0,15,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,52.18,82.44092078787878,1
46.12,5,0,0,16,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,71.52,82.44092078787878,1
46.07,5,20,0,17,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,46.12,82.44092078787878,1
73.13,5,40,0,18,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,46.07,82.44092078787878,1
49.35,6,0,0,19,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,73.13,77.64363054149659,1
46.34,6,20,0,20,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,49.35,77.64363054149659,1
72.58,6,40,0,21,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,46.34,77.64363054149659,1
60.91,7,0,0,22,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,72.58,77.64363054149659,1
60.54,7,20,0,23,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,60.91,77.64363054149659,1
65.68,7,40,0,24,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,60.54,77.64363054149659,1
99.71,8,0,0,25,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,65.68,77.64363054149659,1
118.74,8,20,0,26,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,99.71,77.64363054149659,1
108.1,8,40,0,27,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,118.74,77.64363054149659,1
112.43,9,0,0,28,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,108.1,81.25629581614908,1
118.77,9,20,0,29,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,112.43,81.25629581614908,1
61.56,9,40,0,30,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,118.77,81.25629581614908,1
95.68,10,0,0,31,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,61.56,81.25629581614908,1
75.72,10,20,0,32,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,95.68,81.25629581614908,1
47.31,10,40,0,33,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,75.72,81.25629581614908,1
53.34,11,0,0,34,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,47.31,81.25629581614908,1
53.41,11,20,0,35,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,53.34,81.25629581614908,1
73.81,11,40,0,36,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,53.41,81.25629581614908,1
69.86,12,0,0,37,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,73.81,75.25643193118279,1
68.96,12,20,0,38,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,69.86,75.25643193118279,1
50.36,12,40,0,39,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,68.96,75.25643193118279,1
54.09,13,0,0,40,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,50.36,75.25643193118279,1
78.28,13,20,0,41,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,54.09,75.25643193118279,1
63.49,13,40,0,42,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,78.28,75.25643193118279,1
51.27,14,0,0,43,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,63.49,75.25643193118279,1
80.04,14,20,0,44,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,51.27,75.25643193118279,1
83.22,14,40,0,45,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,80.04,75.25643193118279,1
63.7,15,0,0,46,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,83.22,83.00703970612247,1
58.88,15,20,0,47,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,63.7,83.00703970612247,1
54.33,15,40,0,48,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,58.88,83.00703970612247,1
65.47,16,0,0,49,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,54.33,83.00703970612247,1
60.94,16,20,0,50,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,65.47,83.00703970612247,1
67.63,16,40,0,51,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,60.94,83.00703970612247,1
59.77,17,0,0,52,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,67.63,83.00703970612247,1
67.04,17,20,0,53,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,59.77,83.00703970612247,1
56.25,17,40,0,54,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,67.04,83.00703970612247,1
71.27,18,0,0,55,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,56.25,80.80240848866997,1
68.98,18,20,0,56,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,71.27,80.80240848866997,1
131.77,18,40,0,57,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,68.98,80.80240848866997,1
73.57,19,0,0,58,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,131.77,80.80240848866997,1
83.26,19,20,0,59,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,73.57,80.80240848866997,1
76.02,19,40,0,60,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,83.26,80.80240848866997,1
58.02,20,0,0,61,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,76.02,80.80240848866997,1
57.48,20,20,0,62,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,58.02,80.80240848866997,1
78.67,20,40,0,63,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,57.48,80.80240848866997,1
62.02,21,0,0,64,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,78.67,80.30185816915423,1
48.15,21,20,0,65,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,62.02,80.30185816915423,1
50.77,21,40,0,66,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,48.15,80.30185816915423,1
64.32,22,0,0,67,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,50.77,80.30185816915423,1
58.26,22,20,0,68,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,64.32,80.30185816915423,1
42.18,22,40,0,69,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,58.26,80.30185816915423,1
48.91,23,0,0,70,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,42.18,80.30185816915423,1
65.66,23,20,0,71,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,48.91,80.30185816915423,1
44.65,0,20,1,2,1006.9,79.0,79.0,2.1,26.2,86.0,0.0,61.77,80.40529256170213,1
48.21,0,40,1,3,1006.9,79.0,79.0,2.1,26.2,86.0,0.0,44.65,80.40529256170213,1
66.62,1,0,1,4,1006.9,79.0,79.0,2.1,26.2,86.0,0.0,48.21,80.40529256170213,1
47.11,1,20,1,5,1006.9,79.0,79.0,2.1,26.2,86.0,0.0,66.62,80.40529256170213,1
43.94,1,40,1,6,1006.9,79.0,79.0,2.1,26.2,86.0,0.0,47.11,80.40529256170213,1
34.16,2,20,1,8,1006.9,79.0,79.0,2.1,26.2,86.0,0.0,67.14,80.40529256170213,1
38.66,3,0,1,10,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,58.82,80.76064078787876,1
21.54,3,20,1,11,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,38.66,80.76064078787876,1
38.86,4,0,1,13,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,53.15,80.76064078787876,1
66.93,4,20,1,14,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,38.86,80.76064078787876,1
76.85,4,40,1,15,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,66.93,80.76064078787876,1
44.46,5,0,1,16,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,76.85,80.76064078787876,1
54.34,5,20,1,17,1006.3,72.0,72.0,3.0,28.5,77.0,0.0,44.46,80.76064078787876,1
44.23,6,0,1,19,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,41.71,81.78337059856115,1
45.86,6,40,1,21,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,47.0,81.78337059856115,1
76.94,7,0,1,22,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,45.86,81.78337059856115,1
63.41,7,20,1,23,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,76.94,81.78337059856115,1
60.54,7,40,1,24,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,63.41,81.78337059856115,1
85.51,8,0,1,25,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,60.54,81.78337059856115,1
102.5,8,20,1,26,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,85.51,81.78337059856115,1
81.75,8,40,1,27,1004.3,96.0,96.0,3.6,31.1,63.0,0.0,102.5,81.78337059856115,1
72.47,9,0,1,28,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,81.75,76.60270441226993,1
68.74,9,20,1,29,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,72.47,76.60270441226993,1
76.25,9,40,1,30,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,68.74,76.60270441226993,1
75.33,10,0,1,31,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,76.25,76.60270441226993,1
52.68,10,20,1,32,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,75.33,76.60270441226993,1
67.18,10,40,1,33,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,52.68,76.60270441226993,1
63.22,11,0,1,34,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,67.18,76.60270441226993,1
54.88,11,20,1,35,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,63.22,76.60270441226993,1
111.4,11,40,1,36,1004.6,104.0,104.0,4.2,28.7,72.0,0.0,54.88,76.60270441226993,1
